Quality,RuleText
0.0545454584,(DBP >= 1.5) & LYMPHO < 7.69999981 & (PLT >= 221000) & LYMPHO < 8.75 & AGE >= 7.5 & LYMPHO < 11.25
-0.128571436,HGB < 12.9499998 & PLT < 356000 & (PLT >= 124500) & (LYMPHO >= 8.75) & AGE >= 7.5 & LYMPHO < 11.25
0.0,(HGB >= 12.9499998) & PLT < 356000 & (PLT >= 124500) & (LYMPHO >= 8.75) & AGE >= 7.5 & LYMPHO < 11.25
0.100000001,HGB < 12.25 & (PLT >= 83500) & PLT < 97500 & (ACC < 0.5) & (AGE < 7.5) & (LYMPHO >= 11.25)
-0.0909090936,(HGB >= 12.25) & (PLT >= 83500) & PLT < 97500 & (ACC < 0.5) & (AGE < 7.5) & (LYMPHO >= 11.25)
-0.145454556,(AGE < 6.5) & (TEMPI >= 79.1999969) & (PLT >= 97500) & (ACC < 0.5) & (AGE < 7.5) & (LYMPHO >= 11.25)
0.0,AGE >= 6.5 & (TEMPI >= 79.1999969) & (PLT >= 97500) & (ACC < 0.5) & (AGE < 7.5) & (LYMPHO >= 11.25)
-0.111111119,PLT < 119000 & (AGE < 8.5) & PLT < 157500 & LYMPHO < 19.4500008 & AGE >= 7.5 & (LYMPHO >= 11.25)
0.0105263162,(PLT >= 119000) & (AGE < 8.5) & PLT < 157500 & LYMPHO < 19.4500008 & AGE >= 7.5 & (LYMPHO >= 11.25)
0.138461545,LYMPHO < 15.3999996 & AGE >= 8.5 & PLT < 157500 & LYMPHO < 19.4500008 & AGE >= 7.5 & (LYMPHO >= 11.25)
0.0181818195,(LYMPHO >= 15.3999996) & AGE >= 8.5 & PLT < 157500 & LYMPHO < 19.4500008 & AGE >= 7.5 & (LYMPHO >= 11.25)
0.111111119,TEMPI < 36.5499992 & HGB < 10.0500002 & (PLT >= 157500) & LYMPHO < 19.4500008 & AGE >= 7.5 & (LYMPHO >= 11.25)
-0.0400000028,(TEMPI >= 36.5499992) & HGB < 10.0500002 & (PLT >= 157500) & LYMPHO < 19.4500008 & AGE >= 7.5 & (LYMPHO >= 11.25)
-0.00869565271,(SBP < 1.5) & (HGB >= 10.0500002) & (PLT >= 157500) & LYMPHO < 19.4500008 & AGE >= 7.5 & (LYMPHO >= 11.25)
-0.151351362,SBP >= 1.5 & (HGB >= 10.0500002) & (PLT >= 157500) & LYMPHO < 19.4500008 & AGE >= 7.5 & (LYMPHO >= 11.25)
-0.179310352,HF < 0.5 & TEMPI < 37.9500008 & ACC < 0.5 & (LYMPHO >= 19.4500008) & AGE >= 7.5 & (LYMPHO >= 11.25)
-0.0666666701,(HF >= 0.5) & TEMPI < 37.9500008 & ACC < 0.5 & (LYMPHO >= 19.4500008) & AGE >= 7.5 & (LYMPHO >= 11.25)
0.0800000057,HCT < 32.5 & (TEMPI >= 37.9500008) & ACC < 0.5 & (LYMPHO >= 19.4500008) & AGE >= 7.5 & (LYMPHO >= 11.25)
-0.0933333337,(HCT >= 32.5) & (TEMPI >= 37.9500008) & ACC < 0.5 & (LYMPHO >= 19.4500008) & AGE >= 7.5 & (LYMPHO >= 11.25)
-0.0549724698,(WBC < 5010) & ACC >= 0.5 & (LYMPHO >= 15.75)
0.109154299,WBC >= 5010 & ACC >= 0.5 & (LYMPHO >= 15.75)
0.134378046,(HRI < 104.5) & (BMI < 1.5) & HCT < 30.5 & LYMPHO < 15.75
0.0210576896,HRI >= 104.5 & (BMI < 1.5) & HCT < 30.5 & LYMPHO < 15.75
0.115612946,(ACC >= 0.5) & (LYMPHO >= 8.75) & (HCT >= 30.5) & LYMPHO < 15.75
0.0781097636,(TEMPI >= 37.9500008) & HCT < 29.8499985 & (ACC < 0.5) & (LYMPHO >= 15.75)
0.027385179,WBC >= 18770 & (HCT >= 29.8499985) & (ACC < 0.5) & (LYMPHO >= 15.75)
0.000849843782,HTN < 0.5 & WBC < 10170 & BMI >= 1.5 & HCT < 30.5 & LYMPHO < 15.75
0.0360045247,LYMPHO < 8.10000038 & (WBC >= 10170) & BMI >= 1.5 & HCT < 30.5 & LYMPHO < 15.75
-0.0648313984,(LYMPHO >= 8.10000038) & (WBC >= 10170) & BMI >= 1.5 & HCT < 30.5 & LYMPHO < 15.75
-0.0372571833,TEMPI < 36.4500008 & (BMI < 1.5) & LYMPHO < 8.75 & (HCT >= 30.5) & LYMPHO < 15.75
0.028800128,HRI >= 127.5 & ACC < 0.5 & (LYMPHO >= 8.75) & (HCT >= 30.5) & LYMPHO < 15.75
0.0288399365,(HCT >= 29.3499985) & TEMPI < 37.9500008 & HCT < 29.8499985 & (ACC < 0.5) & (LYMPHO >= 15.75)
0.0220760647,WBC < 5130 & (HTN >= 0.5) & WBC < 10170 & BMI >= 1.5 & HCT < 30.5 & LYMPHO < 15.75
0.118295632,(WBC >= 5130) & (HTN >= 0.5) & WBC < 10170 & BMI >= 1.5 & HCT < 30.5 & LYMPHO < 15.75
0.132265434,HRI < 99.5 & (TEMPI >= 36.4500008) & (BMI < 1.5) & LYMPHO < 8.75 & (HCT >= 30.5) & LYMPHO < 15.75
0.00107069768,(HRI >= 99.5) & (TEMPI >= 36.4500008) & (BMI < 1.5) & LYMPHO < 8.75 & (HCT >= 30.5) & LYMPHO < 15.75
-0.155207664,HRI < 81 & WBC < 9675 & BMI >= 1.5 & LYMPHO < 8.75 & (HCT >= 30.5) & LYMPHO < 15.75
-0.0438231193,(HRI >= 81) & WBC < 9675 & BMI >= 1.5 & LYMPHO < 8.75 & (HCT >= 30.5) & LYMPHO < 15.75
0.0623831563,SPUTUM < 0.5 & (WBC >= 9675) & BMI >= 1.5 & LYMPHO < 8.75 & (HCT >= 30.5) & LYMPHO < 15.75
-0.0218465086,(SPUTUM >= 0.5) & (WBC >= 9675) & BMI >= 1.5 & LYMPHO < 8.75 & (HCT >= 30.5) & LYMPHO < 15.75
-0.022130698,HRI < 64.5 & (HRI < 127.5) & ACC < 0.5 & (LYMPHO >= 8.75) & (HCT >= 30.5) & LYMPHO < 15.75
-0.12653327,(HRI >= 64.5) & (HRI < 127.5) & ACC < 0.5 & (LYMPHO >= 8.75) & (HCT >= 30.5) & LYMPHO < 15.75
-0.152101502,BMI < 8.00000095 & HCT < 29.3499985 & TEMPI < 37.9500008 & HCT < 29.8499985 & (ACC < 0.5) & (LYMPHO >= 15.75)
-0.0572216287,(BMI >= 8.00000095) & HCT < 29.3499985 & TEMPI < 37.9500008 & HCT < 29.8499985 & (ACC < 0.5) & (LYMPHO >= 15.75)
-0.177714601,HF < 0.5 & TEMPI < 37.8499985 & (WBC < 18770) & (HCT >= 29.8499985) & (ACC < 0.5) & (LYMPHO >= 15.75)
-0.0839241669,(HF >= 0.5) & TEMPI < 37.8499985 & (WBC < 18770) & (HCT >= 29.8499985) & (ACC < 0.5) & (LYMPHO >= 15.75)
-0.162377164,(HTN < 0.5) & (TEMPI >= 37.8499985) & (WBC < 18770) & (HCT >= 29.8499985) & (ACC < 0.5) & (LYMPHO >= 15.75)
-0.087132439,HTN >= 0.5 & (TEMPI >= 37.8499985) & (WBC < 18770) & (HCT >= 29.8499985) & (ACC < 0.5) & (LYMPHO >= 15.75)
0.034847673,ACC >= 0.5 & (AGE < 7.5)
0.155148521,PLT < 334000 & WBC >= 14010 & AGE >= 7.5
0.000995653798,(PLT >= 334000) & WBC >= 14010 & AGE >= 7.5
0.0308732241,(TEMPI >= 38.0499992) & PLT < 99500 & (ACC < 0.5) & (AGE < 7.5)
-0.16548495,(HCT >= 26.2000008) & (PLT >= 99500) & (ACC < 0.5) & (AGE < 7.5)
0.100612044,HCT < 29.75 & PLT < 167500 & (WBC < 14010) & AGE >= 7.5
0.137815982,(ACC >= 0.5) & (PLT >= 167500) & (WBC < 14010) & AGE >= 7.5
-0.0098019084,(PLT >= 95000) & TEMPI < 38.0499992 & PLT < 99500 & (ACC < 0.5) & (AGE < 7.5)
-0.104145788,TEMPI < 37.4000015 & HCT < 26.2000008 & (PLT >= 99500) & (ACC < 0.5) & (AGE < 7.5)
0.00282214372,(TEMPI >= 37.4000015) & HCT < 26.2000008 & (PLT >= 99500) & (ACC < 0.5) & (AGE < 7.5)
0.0841961205,(TEMPI < 35.8499985) & ACC < 0.5 & (PLT >= 167500) & (WBC < 14010) & AGE >= 7.5
-0.14603883,FEVER < 0.5 & PLT < 95000 & TEMPI < 38.0499992 & PLT < 99500 & (ACC < 0.5) & (AGE < 7.5)
-0.0536855869,(FEVER >= 0.5) & PLT < 95000 & TEMPI < 38.0499992 & PLT < 99500 & (ACC < 0.5) & (AGE < 7.5)
-0.0834064111,TEMPI < 37.5499992 & (WBC < 6120) & (HCT >= 29.75) & PLT < 167500 & (WBC < 14010) & AGE >= 7.5
0.00218295632,(TEMPI >= 37.5499992) & (WBC < 6120) & (HCT >= 29.75) & PLT < 167500 & (WBC < 14010) & AGE >= 7.5
0.136043146,TEMPI < 37.1500015 & WBC >= 6120 & (HCT >= 29.75) & PLT < 167500 & (WBC < 14010) & AGE >= 7.5
-0.0468143299,(TEMPI >= 37.1500015) & WBC >= 6120 & (HCT >= 29.75) & PLT < 167500 & (WBC < 14010) & AGE >= 7.5
-0.0462683663,HCT < 30.9500008 & TEMPI >= 35.8499985 & ACC < 0.5 & (PLT >= 167500) & (WBC < 14010) & AGE >= 7.5
-0.136083111,(HCT >= 30.9500008) & TEMPI >= 35.8499985 & ACC < 0.5 & (PLT >= 167500) & (WBC < 14010) & AGE >= 7.5
0.0165686198,(DEMEN >= 0.5) & (AGE < 8.5) & SOB < 0.5 & LYMPHO < 11.3500004
0.147022396,LYMPHO < 6.14999962 & PLT < 294500 & (SOB >= 0.5) & LYMPHO < 11.3500004
0.0840267465,(TEMPI >= 37.25) & (PLT >= 294500) & (SOB >= 0.5) & LYMPHO < 11.3500004
0.102936439,SOB >= 0.5 & (TEMPI < 35.4500008) & (AGE < 8.5) & (LYMPHO >= 11.3500004)
0.115210392,(LYMPHO < 19.25) & PLT < 117000 & AGE >= 8.5 & (LYMPHO >= 11.3500004)
0.0393875353,LYMPHO >= 19.25 & PLT < 117000 & AGE >= 8.5 & (LYMPHO >= 11.3500004)
0.136667475,PLT < 201500 & HRI < 90.5 & AGE >= 8.5 & SOB < 0.5 & LYMPHO < 11.3500004
0.0382932052,(PLT >= 201500) & HRI < 90.5 & AGE >= 8.5 & SOB < 0.5 & LYMPHO < 11.3500004
-0.0750973448,DBP < 1.5 & (HRI >= 90.5) & AGE >= 8.5 & SOB < 0.5 & LYMPHO < 11.3500004
0.0196657088,(DBP >= 1.5) & (HRI >= 90.5) & AGE >= 8.5 & SOB < 0.5 & LYMPHO < 11.3500004
0.132869095,(DBP >= 3.5) & (LYMPHO >= 6.14999962) & PLT < 294500 & (SOB >= 0.5) & LYMPHO < 11.3500004
0.0285506453,COUGH < 0.5 & TEMPI < 37.25 & (PLT >= 294500) & (SOB >= 0.5) & LYMPHO < 11.3500004
-0.11791563,(COUGH >= 0.5) & TEMPI < 37.25 & (PLT >= 294500) & (SOB >= 0.5) & LYMPHO < 11.3500004
-0.0924047679,(AGE < 7.5) & (SOB < 0.5) & (TEMPI < 35.4500008) & (AGE < 8.5) & (LYMPHO >= 11.3500004)
0.0254274644,AGE >= 7.5 & (SOB < 0.5) & (TEMPI < 35.4500008) & (AGE < 8.5) & (LYMPHO >= 11.3500004)
0.0720281452,(HGB < 8.35000038) & LYMPHO < 20.6500015 & TEMPI >= 35.4500008 & (AGE < 8.5) & (LYMPHO >= 11.3500004)
-0.156512707,(DEMEN < 0.5) & (LYMPHO >= 20.6500015) & TEMPI >= 35.4500008 & (AGE < 8.5) & (LYMPHO >= 11.3500004)
-0.019653542,PLT < 131000 & DM < 0.5 & DEMEN < 0.5 & (AGE < 8.5) & SOB < 0.5 & LYMPHO < 11.3500004
-0.153983891,(PLT >= 131000) & DM < 0.5 & DEMEN < 0.5 & (AGE < 8.5) & SOB < 0.5 & LYMPHO < 11.3500004
0.067142196,LYMPHO < 7.19999981 & (DM >= 0.5) & DEMEN < 0.5 & (AGE < 8.5) & SOB < 0.5 & LYMPHO < 11.3500004
-0.119149819,(LYMPHO >= 7.19999981) & (DM >= 0.5) & DEMEN < 0.5 & (AGE < 8.5) & SOB < 0.5 & LYMPHO < 11.3500004
0.0622237995,TEMPI < 37.9500008 & DBP < 3.5 & (LYMPHO >= 6.14999962) & PLT < 294500 & (SOB >= 0.5) & LYMPHO < 11.3500004
-0.059270855,(TEMPI >= 37.9500008) & DBP < 3.5 & (LYMPHO >= 6.14999962) & PLT < 294500 & (SOB >= 0.5) & LYMPHO < 11.3500004
-0.0757577345,PLT < 162500 & HGB >= 8.35000038 & LYMPHO < 20.6500015 & TEMPI >= 35.4500008 & (AGE < 8.5) & (LYMPHO >= 11.3500004)
-0.145320714,(PLT >= 162500) & HGB >= 8.35000038 & LYMPHO < 20.6500015 & TEMPI >= 35.4500008 & (AGE < 8.5) & (LYMPHO >= 11.3500004)
-0.117031112,HRI < 92 & DEMEN >= 0.5 & (LYMPHO >= 20.6500015) & TEMPI >= 35.4500008 & (AGE < 8.5) & (LYMPHO >= 11.3500004)
-0.0135949431,(HRI >= 92) & DEMEN >= 0.5 & (LYMPHO >= 20.6500015) & TEMPI >= 35.4500008 & (AGE < 8.5) & (LYMPHO >= 11.3500004)
-0.0190118495,DBP < 1.5 & LYMPHO < 23.3499985 & HGB < 10.0500002 & (PLT >= 117000) & AGE >= 8.5 & (LYMPHO >= 11.3500004)
0.116090797,(DBP >= 1.5) & LYMPHO < 23.3499985 & HGB < 10.0500002 & (PLT >= 117000) & AGE >= 8.5 & (LYMPHO >= 11.3500004)
-0.0217021871,TEMPI < 36.5499992 & (LYMPHO >= 23.3499985) & HGB < 10.0500002 & (PLT >= 117000) & AGE >= 8.5 & (LYMPHO >= 11.3500004)
-0.105925523,(TEMPI >= 36.5499992) & (LYMPHO >= 23.3499985) & HGB < 10.0500002 & (PLT >= 117000) & AGE >= 8.5 & (LYMPHO >= 11.3500004)
0.00225062738,LYMPHO < 13.4500008 & HRI < 97.5 & (HGB >= 10.0500002) & (PLT >= 117000) & AGE >= 8.5 & (LYMPHO >= 11.3500004)
-0.102861367,(LYMPHO >= 13.4500008) & HRI < 97.5 & (HGB >= 10.0500002) & (PLT >= 117000) & AGE >= 8.5 & (LYMPHO >= 11.3500004)
0.0770185217,(PLT < 164500) & (HRI >= 97.5) & (HGB >= 10.0500002) & (PLT >= 117000) & AGE >= 8.5 & (LYMPHO >= 11.3500004)
-0.0478822589,PLT >= 164500 & (HRI >= 97.5) & (HGB >= 10.0500002) & (PLT >= 117000) & AGE >= 8.5 & (LYMPHO >= 11.3500004)
-0.128338829,HRI < 118.5 & SOB < 0.5 & (AGE < 7.5) & LYMPHO < 11.75
0.0114407642,(HRI >= 118.5) & SOB < 0.5 & (AGE < 7.5) & LYMPHO < 11.75
-0.0208190288,HRI < 99.5 & ACC >= 0.5 & (AGE < 8.5) & (LYMPHO >= 11.75)
0.109783255,(HRI >= 99.5) & ACC >= 0.5 & (AGE < 8.5) & (LYMPHO >= 11.75)
0.0266880337,TEMPI < 36.1500015 & LYMPHO >= 18 & AGE >= 8.5 & (LYMPHO >= 11.75)
-0.0744035766,(HRI >= 106.5) & TEMPI < 37.3499985 & (SOB >= 0.5) & (AGE < 7.5) & LYMPHO < 11.75
-0.0165784992,(AGE < 6.5) & (TEMPI >= 37.3499985) & (SOB >= 0.5) & (AGE < 7.5) & LYMPHO < 11.75
0.143599465,AGE >= 6.5 & (TEMPI >= 37.3499985) & (SOB >= 0.5) & (AGE < 7.5) & LYMPHO < 11.75
0.107790269,(HRI >= 116.5) & (AGE < 8.5) & LYMPHO < 8.75 & AGE >= 7.5 & LYMPHO < 11.75
0.125298083,HRI < 99.5 & AGE >= 8.5 & LYMPHO < 8.75 & AGE >= 7.5 & LYMPHO < 11.75
0.0300875697,(HRI >= 99.5) & AGE >= 8.5 & LYMPHO < 8.75 & AGE >= 7.5 & LYMPHO < 11.75
0.027526265,HTN < 0.5 & TEMPI < 36.75 & (LYMPHO >= 8.75) & AGE >= 7.5 & LYMPHO < 11.75
-0.0999724418,(HTN >= 0.5) & TEMPI < 36.75 & (LYMPHO >= 8.75) & AGE >= 7.5 & LYMPHO < 11.75
0.131448433,TEMPI < 37.3499985 & (TEMPI >= 36.75) & (LYMPHO >= 8.75) & AGE >= 7.5 & LYMPHO < 11.75
-0.0884143934,(AGE < 6.5) & (TEMPI >= 39.75) & (ACC < 0.5) & (AGE < 8.5) & (LYMPHO >= 11.75)
0.0305645019,AGE >= 6.5 & (TEMPI >= 39.75) & (ACC < 0.5) & (AGE < 8.5) & (LYMPHO >= 11.75)
0.0377374105,LYMPHO >= 16.8999996 & TEMPI < 37.1500015 & (LYMPHO < 18) & AGE >= 8.5 & (LYMPHO >= 11.75)
0.101235285,(LYMPHO < 14.3500004) & (TEMPI >= 37.1500015) & (LYMPHO < 18) & AGE >= 8.5 & (LYMPHO >= 11.75)
-0.00692458963,LYMPHO >= 14.3500004 & (TEMPI >= 37.1500015) & (LYMPHO < 18) & AGE >= 8.5 & (LYMPHO >= 11.75)
0.057808578,(SEX < 0.5) & HRI < 106.5 & TEMPI < 37.3499985 & (SOB >= 0.5) & (AGE < 7.5) & LYMPHO < 11.75
-0.0513683744,SEX >= 0.5 & HRI < 106.5 & TEMPI < 37.3499985 & (SOB >= 0.5) & (AGE < 7.5) & LYMPHO < 11.75
0.0637200996,HRI < 82.5 & HRI < 116.5 & (AGE < 8.5) & LYMPHO < 8.75 & AGE >= 7.5 & LYMPHO < 11.75
-0.0258685648,(HRI >= 82.5) & HRI < 116.5 & (AGE < 8.5) & LYMPHO < 8.75 & AGE >= 7.5 & LYMPHO < 11.75
-0.0878021717,SOB < 0.5 & (TEMPI >= 37.3499985) & (TEMPI >= 36.75) & (LYMPHO >= 8.75) & AGE >= 7.5 & LYMPHO < 11.75
0.00847447105,(SOB >= 0.5) & (TEMPI >= 37.3499985) & (TEMPI >= 36.75) & (LYMPHO >= 8.75) & AGE >= 7.5 & LYMPHO < 11.75
-0.147782728,COPD < 0.5 & (AGE < 7.5) & TEMPI < 39.75 & (ACC < 0.5) & (AGE < 8.5) & (LYMPHO >= 11.75)
-0.0538541935,(COPD >= 0.5) & (AGE < 7.5) & TEMPI < 39.75 & (ACC < 0.5) & (AGE < 8.5) & (LYMPHO >= 11.75)
-0.132388264,TEMPI < 37.5499992 & AGE >= 7.5 & TEMPI < 39.75 & (ACC < 0.5) & (AGE < 8.5) & (LYMPHO >= 11.75)
-0.0323642716,(TEMPI >= 37.5499992) & AGE >= 7.5 & TEMPI < 39.75 & (ACC < 0.5) & (AGE < 8.5) & (LYMPHO >= 11.75)
0.000347214605,LYMPHO < 15.75 & (LYMPHO < 16.8999996) & TEMPI < 37.1500015 & (LYMPHO < 18) & AGE >= 8.5 & (LYMPHO >= 11.75)
-0.104072921,(LYMPHO >= 15.75) & (LYMPHO < 16.8999996) & TEMPI < 37.1500015 & (LYMPHO < 18) & AGE >= 8.5 & (LYMPHO >= 11.75)
-0.115259327,HRI < 99.5 & (TEMPI < 36.9500008) & (TEMPI >= 36.1500015) & LYMPHO >= 18 & AGE >= 8.5 & (LYMPHO >= 11.75)
-0.02559934,(HRI >= 99.5) & (TEMPI < 36.9500008) & (TEMPI >= 36.1500015) & LYMPHO >= 18 & AGE >= 8.5 & (LYMPHO >= 11.75)
0.041322574,TEMPI < 37.1500015 & TEMPI >= 36.9500008 & (TEMPI >= 36.1500015) & LYMPHO >= 18 & AGE >= 8.5 & (LYMPHO >= 11.75)
-0.072681047,(TEMPI >= 37.1500015) & TEMPI >= 36.9500008 & (TEMPI >= 36.1500015) & LYMPHO >= 18 & AGE >= 8.5 & (LYMPHO >= 11.75)
-0.0388829969,LYMPHO < 2.95000005 & LYMPHO < 10.1499996 & HGB < 11.9499998 & LYMPHO < 13.1499996
-0.0559007712,SBP < 1.5 & LYMPHO < 5.19999981 & (HGB >= 11.9499998) & LYMPHO < 13.1499996
0.0983199254,(SBP >= 1.5) & LYMPHO < 5.19999981 & (HGB >= 11.9499998) & LYMPHO < 13.1499996
0.0510640033,(HGB >= 15.8500004) & PLT < 121500 & (DEMEN < 0.5) & (LYMPHO >= 13.1499996)
0.0427533463,SBP < 1.5 & (SBP < 3.5) & (LYMPHO >= 10.1499996) & HGB < 11.9499998 & LYMPHO < 13.1499996
-0.126494005,(SBP >= 1.5) & (SBP < 3.5) & (LYMPHO >= 10.1499996) & HGB < 11.9499998 & LYMPHO < 13.1499996
-0.0543071702,PLT < 201500 & SBP >= 3.5 & (LYMPHO >= 10.1499996) & HGB < 11.9499998 & LYMPHO < 13.1499996
0.0395403542,(PLT >= 119500) & HGB < 15.8500004 & PLT < 121500 & (DEMEN < 0.5) & (LYMPHO >= 13.1499996)
0.0442712232,PLT < 223500 & HGB < 8.10000038 & (PLT >= 121500) & (DEMEN < 0.5) & (LYMPHO >= 13.1499996)
-0.0406758189,(PLT >= 223500) & HGB < 8.10000038 & (PLT >= 121500) & (DEMEN < 0.5) & (LYMPHO >= 13.1499996)
0.0440544821,LYMPHO >= 47.1500015 & (LYMPHO >= 33.9500008) & (BMI < 1.5) & DEMEN >= 0.5 & (LYMPHO >= 13.1499996)
-0.089235954,(HGB >= 13.3500004) & PLT < 173000 & BMI >= 1.5 & DEMEN >= 0.5 & (LYMPHO >= 13.1499996)
-0.12789391,PLT < 357500 & (PLT >= 173000) & BMI >= 1.5 & DEMEN >= 0.5 & (LYMPHO >= 13.1499996)
-0.0364751928,(PLT >= 357500) & (PLT >= 173000) & BMI >= 1.5 & DEMEN >= 0.5 & (LYMPHO >= 13.1499996)
0.119694352,LYMPHO < 8.79999924 & COUGH < 0.5 & (LYMPHO >= 2.95000005) & LYMPHO < 10.1499996 & HGB < 11.9499998 & LYMPHO < 13.1499996
0.0452361517,(LYMPHO >= 8.79999924) & COUGH < 0.5 & (LYMPHO >= 2.95000005) & LYMPHO < 10.1499996 & HGB < 11.9499998 & LYMPHO < 13.1499996
-0.0309236385,HGB < 10.1499996 & (COUGH >= 0.5) & (LYMPHO >= 2.95000005) & LYMPHO < 10.1499996 & HGB < 11.9499998 & LYMPHO < 13.1499996
0.0724222213,(HGB >= 10.1499996) & (COUGH >= 0.5) & (LYMPHO >= 2.95000005) & LYMPHO < 10.1499996 & HGB < 11.9499998 & LYMPHO < 13.1499996
0.126174822,LYMPHO < 11.9499998 & (PLT >= 201500) & SBP >= 3.5 & (LYMPHO >= 10.1499996) & HGB < 11.9499998 & LYMPHO < 13.1499996
0.000383731793,(LYMPHO >= 11.9499998) & (PLT >= 201500) & SBP >= 3.5 & (LYMPHO >= 10.1499996) & HGB < 11.9499998 & LYMPHO < 13.1499996
-0.0950587168,BMI < 3.5 & SBP < 3.5 & PLT < 162500 & (LYMPHO >= 5.19999981) & (HGB >= 11.9499998) & LYMPHO < 13.1499996
0.0192663241,(BMI >= 3.5) & SBP < 3.5 & PLT < 162500 & (LYMPHO >= 5.19999981) & (HGB >= 11.9499998) & LYMPHO < 13.1499996
-0.025829507,PLT < 127000 & (SBP >= 3.5) & PLT < 162500 & (LYMPHO >= 5.19999981) & (HGB >= 11.9499998) & LYMPHO < 13.1499996
0.0805517286,(PLT >= 127000) & (SBP >= 3.5) & PLT < 162500 & (LYMPHO >= 5.19999981) & (HGB >= 11.9499998) & LYMPHO < 13.1499996
-0.0465827323,PLT < 176500 & VN < 0.5 & (PLT >= 162500) & (LYMPHO >= 5.19999981) & (HGB >= 11.9499998) & LYMPHO < 13.1499996
-0.11604736,(PLT >= 176500) & VN < 0.5 & (PLT >= 162500) & (LYMPHO >= 5.19999981) & (HGB >= 11.9499998) & LYMPHO < 13.1499996
0.0838361233,LYMPHO < 10.4499998 & (VN >= 0.5) & (PLT >= 162500) & (LYMPHO >= 5.19999981) & (HGB >= 11.9499998) & LYMPHO < 13.1499996
-0.0562775917,(LYMPHO >= 10.4499998) & (VN >= 0.5) & (PLT >= 162500) & (LYMPHO >= 5.19999981) & (HGB >= 11.9499998) & LYMPHO < 13.1499996
0.0148655688,HGB < 10.4499998 & PLT < 119500 & HGB < 15.8500004 & PLT < 121500 & (DEMEN < 0.5) & (LYMPHO >= 13.1499996)
-0.103004478,(HGB >= 10.4499998) & PLT < 119500 & HGB < 15.8500004 & PLT < 121500 & (DEMEN < 0.5) & (LYMPHO >= 13.1499996)
-0.0487790629,PLT < 156500 & LYMPHO < 19.9500008 & (HGB >= 8.10000038) & (PLT >= 121500) & (DEMEN < 0.5) & (LYMPHO >= 13.1499996)
-0.122937597,(PLT >= 156500) & LYMPHO < 19.9500008 & (HGB >= 8.10000038) & (PLT >= 121500) & (DEMEN < 0.5) & (LYMPHO >= 13.1499996)
-0.141227424,SBP < 10.000001 & (LYMPHO >= 19.9500008) & (HGB >= 8.10000038) & (PLT >= 121500) & (DEMEN < 0.5) & (LYMPHO >= 13.1499996)
