Quality,RuleText
-0.0113759497,(MALIG >= 0.5) & (TEMPI >= 37.75) & (HRI < 132.5) & TEMPI >= 35.0499992 & (CKD < 0.5) & (DM < 0.5)
0.0159714539,HRI < 65 & HRI < 99.5 & SBP < 4.5 & (BMI < 1.5) & HRI < 108.5 & DM >= 0.5
-0.120926872,(HRI >= 65) & HRI < 99.5 & SBP < 4.5 & (BMI < 1.5) & HRI < 108.5 & DM >= 0.5
-0.044441238,TEMPI < 37.5999985 & (HRI >= 99.5) & SBP < 4.5 & (BMI < 1.5) & HRI < 108.5 & DM >= 0.5
0.0591045283,(TEMPI >= 37.5999985) & (HRI >= 99.5) & SBP < 4.5 & (BMI < 1.5) & HRI < 108.5 & DM >= 0.5
-0.0679810569,HRI < 91.5 & (HRI >= 76.5) & (SBP >= 4.5) & (BMI < 1.5) & HRI < 108.5 & DM >= 0.5
0.0187749006,(HRI >= 91.5) & (HRI >= 76.5) & (SBP >= 4.5) & (BMI < 1.5) & HRI < 108.5 & DM >= 0.5
-0.134717748,CKD < 0.5 & (MALIG < 0.5) & (TEMPI < 37.75) & BMI >= 1.5 & HRI < 108.5 & DM >= 0.5
-0.0656383336,(CKD >= 0.5) & (MALIG < 0.5) & (TEMPI < 37.75) & BMI >= 1.5 & HRI < 108.5 & DM >= 0.5
-0.0296599399,BMI < 2.5 & HRI < 99.5 & TEMPI >= 37.75 & BMI >= 1.5 & HRI < 108.5 & DM >= 0.5
-0.120469548,(BMI >= 2.5) & HRI < 99.5 & TEMPI >= 37.75 & BMI >= 1.5 & HRI < 108.5 & DM >= 0.5
-0.0180260818,(AGE < 6.5) & ACC >= 0.5 & (AGE < 8.5)
0.126736283,AGE >= 6.5 & ACC >= 0.5 & (AGE < 8.5)
0.061968606,(DBP >= 3.5) & BMI >= 1.5 & AGE >= 8.5
-0.148078009,(SOB < 0.5) & (AGE < 7.5) & (ACC < 0.5) & (AGE < 8.5)
0.136155084,(SBP < 2.5) & (SOB >= 0.5) & (BMI < 1.5) & AGE >= 8.5
-0.0750616565,DEMEN < 0.5 & SBP < 2.5 & SOB < 0.5 & (BMI < 1.5) & AGE >= 8.5
-0.0276772529,DBP < 1.5 & SBP >= 2.5 & (SOB >= 0.5) & (BMI < 1.5) & AGE >= 8.5
0.100565672,(DBP >= 1.5) & SBP >= 2.5 & (SOB >= 0.5) & (BMI < 1.5) & AGE >= 8.5
0.128829464,(DEMEN >= 0.5) & (SOB >= 0.5) & DBP < 3.5 & BMI >= 1.5 & AGE >= 8.5
-0.132455692,MALIG < 0.5 & (BMI < 4.5) & SOB >= 0.5 & (AGE < 7.5) & (ACC < 0.5) & (AGE < 8.5)
-0.00982968137,(MALIG >= 0.5) & (BMI < 4.5) & SOB >= 0.5 & (AGE < 7.5) & (ACC < 0.5) & (AGE < 8.5)
-0.11003723,(AGE < 5.5) & BMI >= 4.5 & SOB >= 0.5 & (AGE < 7.5) & (ACC < 0.5) & (AGE < 8.5)
0.0493261479,AGE >= 5.5 & BMI >= 4.5 & SOB >= 0.5 & (AGE < 7.5) & (ACC < 0.5) & (AGE < 8.5)
-0.131343827,VN < 0.5 & (DEMEN < 0.5) & SOB < 0.5 & AGE >= 7.5 & (ACC < 0.5) & (AGE < 8.5)
-0.0628882423,(VN >= 0.5) & (DEMEN < 0.5) & SOB < 0.5 & AGE >= 7.5 & (ACC < 0.5) & (AGE < 8.5)
-0.0866474286,BMI < 8.00000095 & DEMEN >= 0.5 & SOB < 0.5 & AGE >= 7.5 & (ACC < 0.5) & (AGE < 8.5)
-0.0112339165,(BMI >= 8.00000095) & DEMEN >= 0.5 & SOB < 0.5 & AGE >= 7.5 & (ACC < 0.5) & (AGE < 8.5)
-0.00713080168,BMI < 3.5 & (SBP < 1.5) & (SOB >= 0.5) & AGE >= 7.5 & (ACC < 0.5) & (AGE < 8.5)
0.142097801,(BMI >= 3.5) & (SBP < 1.5) & (SOB >= 0.5) & AGE >= 7.5 & (ACC < 0.5) & (AGE < 8.5)
-0.0735398084,DEMEN < 0.5 & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 7.5 & (ACC < 0.5) & (AGE < 8.5)
0.00569806993,(DEMEN >= 0.5) & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 7.5 & (ACC < 0.5) & (AGE < 8.5)
0.0221472047,SBP < 1.5 & (DEMEN >= 0.5) & SBP < 2.5 & SOB < 0.5 & (BMI < 1.5) & AGE >= 8.5
-0.0161982067,(SBP >= 1.5) & (DEMEN >= 0.5) & SBP < 2.5 & SOB < 0.5 & (BMI < 1.5) & AGE >= 8.5
0.0559379831,DBP < 2.5 & HTN < 0.5 & (SBP >= 2.5) & SOB < 0.5 & (BMI < 1.5) & AGE >= 8.5
-0.0668948516,(DBP >= 2.5) & HTN < 0.5 & (SBP >= 2.5) & SOB < 0.5 & (BMI < 1.5) & AGE >= 8.5
0.00393810309,DBP < 1.5 & (HTN >= 0.5) & (SBP >= 2.5) & SOB < 0.5 & (BMI < 1.5) & AGE >= 8.5
0.077454403,(DBP >= 1.5) & (HTN >= 0.5) & (SBP >= 2.5) & SOB < 0.5 & (BMI < 1.5) & AGE >= 8.5
-0.0971310362,COUGH < 0.5 & SPUTUM < 0.5 & SOB < 0.5 & DBP < 3.5 & BMI >= 1.5 & AGE >= 8.5
0.00206601084,(COUGH >= 0.5) & SPUTUM < 0.5 & SOB < 0.5 & DBP < 3.5 & BMI >= 1.5 & AGE >= 8.5
0.0551624298,COUGH < 0.5 & (SPUTUM >= 0.5) & SOB < 0.5 & DBP < 3.5 & BMI >= 1.5 & AGE >= 8.5
-0.046805907,(COUGH >= 0.5) & (SPUTUM >= 0.5) & SOB < 0.5 & DBP < 3.5 & BMI >= 1.5 & AGE >= 8.5
0.0226432979,COUGH < 0.5 & DEMEN < 0.5 & (SOB >= 0.5) & DBP < 3.5 & BMI >= 1.5 & AGE >= 8.5
-0.0817783251,(COUGH >= 0.5) & DEMEN < 0.5 & (SOB >= 0.5) & DBP < 3.5 & BMI >= 1.5 & AGE >= 8.5
0.108877875,(DBP < 1.5) & ACC >= 0.5
-0.0134067629,DBP >= 1.5 & ACC >= 0.5
-0.103966355,TEMPI >= 37.25 & HF >= 0.5 & (SOB < 0.5) & (ACC < 0.5)
-0.09659262,TEMPI < 36.4500008 & (TEMPI < 37.25) & HF >= 0.5 & (SOB < 0.5) & (ACC < 0.5)
-0.0770498142,(TEMPI < 35.8499985) & (CKD < 0.5) & (DM < 0.5) & (HF < 0.5) & (SOB < 0.5) & (ACC < 0.5)
-0.137444332,TEMPI >= 35.8499985 & (CKD < 0.5) & (DM < 0.5) & (HF < 0.5) & (SOB < 0.5) & (ACC < 0.5)
0.00402691728,COUGH < 0.5 & CKD >= 0.5 & (DM < 0.5) & (HF < 0.5) & (SOB < 0.5) & (ACC < 0.5)
-0.0897766873,(COUGH >= 0.5) & CKD >= 0.5 & (DM < 0.5) & (HF < 0.5) & (SOB < 0.5) & (ACC < 0.5)
-0.121023588,BMI < 10.000001 & TEMPI < 38.4500008 & DM >= 0.5 & (HF < 0.5) & (SOB < 0.5) & (ACC < 0.5)
-0.091946885,(BMI >= 10.000001) & TEMPI < 38.4500008 & DM >= 0.5 & (HF < 0.5) & (SOB < 0.5) & (ACC < 0.5)
0.0869367942,(SBP < 3.5) & (TEMPI >= 38.4500008) & DM >= 0.5 & (HF < 0.5) & (SOB < 0.5) & (ACC < 0.5)
-0.0805546641,SBP >= 3.5 & (TEMPI >= 38.4500008) & DM >= 0.5 & (HF < 0.5) & (SOB < 0.5) & (ACC < 0.5)
0.0718661472,(SEX < 0.5) & (TEMPI >= 36.4500008) & (TEMPI < 37.25) & HF >= 0.5 & (SOB < 0.5) & (ACC < 0.5)
-0.0255804565,SEX >= 0.5 & (TEMPI >= 36.4500008) & (TEMPI < 37.25) & HF >= 0.5 & (SOB < 0.5) & (ACC < 0.5)
0.044022765,SPUTUM < 0.5 & TEMPI < 36.0499992 & TEMPI < 37.75 & DM < 0.5 & SOB >= 0.5 & (ACC < 0.5)
-0.0524848066,(SPUTUM >= 0.5) & TEMPI < 36.0499992 & TEMPI < 37.75 & DM < 0.5 & SOB >= 0.5 & (ACC < 0.5)
-0.118402086,MALIG < 0.5 & (TEMPI >= 36.0499992) & TEMPI < 37.75 & DM < 0.5 & SOB >= 0.5 & (ACC < 0.5)
-0.011601286,(MALIG >= 0.5) & (TEMPI >= 36.0499992) & TEMPI < 37.75 & DM < 0.5 & SOB >= 0.5 & (ACC < 0.5)
-0.0754729435,TEMPI < 38.6500015 & BMI < 4.5 & (TEMPI >= 37.75) & DM < 0.5 & SOB >= 0.5 & (ACC < 0.5)
-0.0176013242,(TEMPI >= 38.6500015) & BMI < 4.5 & (TEMPI >= 37.75) & DM < 0.5 & SOB >= 0.5 & (ACC < 0.5)
0.0922129601,(TEMPI < 38.0499992) & (BMI >= 4.5) & (TEMPI >= 37.75) & DM < 0.5 & SOB >= 0.5 & (ACC < 0.5)
-0.0551996306,TEMPI >= 38.0499992 & (BMI >= 4.5) & (TEMPI >= 37.75) & DM < 0.5 & SOB >= 0.5 & (ACC < 0.5)
0.0745409504,COUGH < 0.5 & BMI < 2.5 & (SEX < 0.5) & (DM >= 0.5) & SOB >= 0.5 & (ACC < 0.5)
-0.00434989622,(COUGH >= 0.5) & BMI < 2.5 & (SEX < 0.5) & (DM >= 0.5) & SOB >= 0.5 & (ACC < 0.5)
-0.102068938,TEMPI < 37.8499985 & (BMI >= 2.5) & (SEX < 0.5) & (DM >= 0.5) & SOB >= 0.5 & (ACC < 0.5)
-0.0266742297,(TEMPI >= 37.8499985) & (BMI >= 2.5) & (SEX < 0.5) & (DM >= 0.5) & SOB >= 0.5 & (ACC < 0.5)
0.00302419509,BMI < 3.5 & (SBP < 2.5) & SEX >= 0.5 & (DM >= 0.5) & SOB >= 0.5 & (ACC < 0.5)
0.121456645,(BMI >= 3.5) & (SBP < 2.5) & SEX >= 0.5 & (DM >= 0.5) & SOB >= 0.5 & (ACC < 0.5)
-0.0550973378,SPUTUM < 0.5 & SBP >= 2.5 & SEX >= 0.5 & (DM >= 0.5) & SOB >= 0.5 & (ACC < 0.5)
0.0410292074,(SPUTUM >= 0.5) & SBP >= 2.5 & SEX >= 0.5 & (DM >= 0.5) & SOB >= 0.5 & (ACC < 0.5)
-0.134543821,(SOB < 0.5) & (AGE < 7.5)
-0.0363029167,(CCD >= 0.5) & (AGE < 6.5) & SOB >= 0.5 & (AGE < 7.5)
-0.111274555,(SEX < 0.5) & AGE >= 6.5 & SOB >= 0.5 & (AGE < 7.5)
-0.127445221,BMI >= 2.5 & (AGE < 8.5) & SOB < 0.5 & AGE >= 7.5
0.131331459,(BMI >= 2.5) & (SBP < 1.5) & (SOB >= 0.5) & AGE >= 7.5
-0.133208856,FEVER < 0.5 & CCD < 0.5 & (AGE < 6.5) & SOB >= 0.5 & (AGE < 7.5)
0.122571066,(BMI >= 4.5) & SEX >= 0.5 & AGE >= 6.5 & SOB >= 0.5 & (AGE < 7.5)
-0.10119199,FEVER < 0.5 & (BMI < 2.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 7.5
0.0896752104,(DM >= 0.5) & SEX >= 0.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 7.5
-0.0174484067,(AGE < 8.5) & BMI < 2.5 & (SBP < 1.5) & (SOB >= 0.5) & AGE >= 7.5
0.0714641064,AGE >= 8.5 & BMI < 2.5 & (SBP < 1.5) & (SOB >= 0.5) & AGE >= 7.5
-0.10431619,DM < 0.5 & (FEVER >= 0.5) & CCD < 0.5 & (AGE < 6.5) & SOB >= 0.5 & (AGE < 7.5)
-0.0142588783,(DM >= 0.5) & (FEVER >= 0.5) & CCD < 0.5 & (AGE < 6.5) & SOB >= 0.5 & (AGE < 7.5)
-0.062337406,SBP < 4.5 & BMI < 4.5 & SEX >= 0.5 & AGE >= 6.5 & SOB >= 0.5 & (AGE < 7.5)
0.0605388097,(SBP >= 4.5) & BMI < 4.5 & SEX >= 0.5 & AGE >= 6.5 & SOB >= 0.5 & (AGE < 7.5)
-0.0603912883,DM < 0.5 & (FEVER >= 0.5) & (BMI < 2.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 7.5
0.0244319718,(DM >= 0.5) & (FEVER >= 0.5) & (BMI < 2.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 7.5
-0.0467172749,HTN < 0.5 & (BMI < 1.5) & (SEX < 0.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 7.5
0.0321821533,(HTN >= 0.5) & (BMI < 1.5) & (SEX < 0.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 7.5
-0.0958191007,DM < 0.5 & BMI >= 1.5 & (SEX < 0.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 7.5
-0.0445221551,(DM >= 0.5) & BMI >= 1.5 & (SEX < 0.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 7.5
0.0176649783,(BMI < 2.5) & DM < 0.5 & SEX >= 0.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 7.5
-0.0524960272,BMI >= 2.5 & DM < 0.5 & SEX >= 0.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 7.5
0.00166241394,SBP < 2.5 & DM < 0.5 & (SEX < 0.5) & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 7.5
-0.0804454237,(SBP >= 2.5) & DM < 0.5 & (SEX < 0.5) & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 7.5
